text,label
يارب الشفت بتاع رمضان يبقي غيابه حلو مش هقدر انزلهم كل يوم ف الحر والله,0
لا حول ولا قوة الا بالله شوف وصلونا ل ايه,0
ليش انتي مو من اهل الرياض,0
المشكله اول ما دخلت تويتر طلعت لي,0
تقابل فريقا في مواجهة سابقة بتاريخ توقعاتكم لكلاسيكو الغد ؟,0
ثق بنفسك فكلام الناس لاينتهي,0
عمرها سنه العمر الفني,1
ابي احلم احلام زي كذا كل يوم,0
في احد يزف علي كمارو,0
وصية الامام موسي الكاظم عليه السلام لهشام بن الحكم حول العقل الجزء الحادي عشر يا هشام ان امير المو,1
صباح الخير ليطمينقلبك وان ضاقت عليک كل الاركان فركن الله باق لا يضيق,0
الصور مش واضحة للاسف لاني كنت بصور من ابعد مكان في الحفلة,0
مش المشكله في الكلسون خالص بس هو ايه اللي باظظ من البنطلون ده,0
محد نام وفوت الجو,1
فعلت كل شيي الحب والعشق الجنون و التحدي ولم تلتفت للغوغاييون والفوضاويون فاصبحت الذهب الذي لا يصدا والاسطورة الذ,1
ا اني اميل اليك فلا تقمني ان الميل اليك در الاستقامه,1
ي رب تفهمو ده,0
هل تعلم ان ازعاج النايم اثناء نومه يودي الي استيقاضه معلومة جدا خطيرة,0
اموت واعرف ازاي في نا يتاكله بريحته دي,0
دوله مدنية مانطمح لها لا للمليشيات,0
ابد ماهو ويكند ولا قاله الله,0
ع اساس انك هند روستم,0
باب تحريم سب الصحابة رضي الله عنهم عن ابي هريرة رضي الله عنه قال قال صلي الله عليه وسلم لا تسبوا,1
وش خلاني انام امس مبكر فاتني كل شي,0
بداية الحلقة وخوف الاب علي ابنه,0
اكثر شي كان يازمني برمضان غسل المواعين بعد الفطور مع ان امي ماتقصر تغسل كل شي قبل الاذان ماتحب يتج,0
هو انت جايه م الارض ولا جايه م السما ؟؟,0
وربي بعد فتره يتندمون علي ايامه هذه لعبه يمارسوها علي الدول العربيه حتي يخربوها بحجة رفع الظل,0
لا تنغر ولك مم يفيدك,1
انا لا احبك فقط بل استند عليك و كانك اكثر الاشياء ثباتا في هذا العالم,1
احبك يمه والله يخليها لي,1
وش حفل الايونهي طيب بيغنون لهم دينجر يخربونها علينا,0
احبتي كما تحبونني احبكم وكما تتمنون لقايي احب ان القاكم وكما تودون رويتي فاني اتمني رويتكم سيدي,0
تاسس علي كذا مافيه فايده,0
تجار الكويت بدون تحية رسالة من امراة ورثت ذهب حر بقيمة مليون مليون دولار واراضي من جدها وتتحدث عن الزهد,0
كان نفسي اتخطي الازمات ذيكو بس الازمات هيا اللي بتتخطاني,1
اكتب الرقم الذي تراه داخل الدايرة,0
عند مغيب شمس كل يوم نهاية يوم من اعمارنا لن يعود ابدا اللهم ارزقنا حسن الخاتمة واجعل خير اعمالنا خواتيمها واج,0
لم اعد اصلح لكل تلك القسوة من العالم ، لقد اكتفيت,0
الحين مانشستر يكفي اجيب فيهم ثلاثة و لا اربعه,0
وانا صغيره شفت شيخ يقرا ع وحده و يخنقها و طلع صوت منها صوت رجال يلعن ويسب يقولون انو صوت اللي فيها المهم مستحيل ان,0
يمه قسم بالله مررعب,0
اش يقول المعازيم لو اقول لهم الله يحيكم عندنا شندخ,0
دايما شغلهم باماكن حقيقية ومافيه فوتوشوب ولو حطوا يصير جزيية بسسيطة جداا مساكين دنا وايدول تنمرتوا عليهم فوتو,1
الباقيات الصالحات سبحان الله الحمد لله لا اله الا الله الله اكبر,1
تعيين فارس عوض معلقا وواصفا للقاء النصر amp الاتحاد السبت,1
اللهم اجبر خاطري جبرا انت وليه ، فانه لا يعجزك شيي ، في الارض ولا في السماء ، واني اسالك يارب ان تستقيم حياتي ،,1
ارجع ، اكرر للميه و اعود قربك مع غيري سبب ل ايذايي ماني اناني ، بس انا متعود اشيايي ل نفسي تظل اشيايي,1
الله يرحمها ويغفر لہا ويجعل قبرها روضہ من رياض الجنہ,0
ملاحظ انت مو بندريتا خوينا قبل ، الحين مليون ونص خلاص شاف نفسه علينا,0
اللهم ارحم موتاهم وموتي المسلمين,1
فترة حكم ابن عوف الممتدة من ابريل2019 الي ابريل2019 حتكون اظبط باب في كتاب تاريخ اولادنا واحفادنا لانها حتك,1
مش عاوز اعشم نفسي بزياده علشان مزعلش,0
اتاملها مجروحه ، لاحظوا معي انها فجاة بدون اي طلب او استاذان او اعطاء خبر لمن يسكن معه ربنا يورينا فيكم,1
لو كانت الحاجه تعرف المواجيب م خلت الطيب وراها يعاني,1
ولا احد يوصل غلاك,1
بالضبط عقيد gt عميد gt لوا gt فريق gt فريق اول gt مشير gt عبد الفتاح,1
من الاشياء الموجعة ان تشعر بحرمان اتجاه امر معين ولا تستطيع فعل اي شيء ان تدرك حجم حاجتك اليه ، وتشعر يقينا ان,0
مهما شفت اشياء جميلة في حياتك تذكر انك ماشفتني للحين,1
عموما Girffin افضل شخصية بلا دانتي بلا في بلا نيرو,1
كنت الامان كنت الضهر السند الروح الي انا عايشه بيها كنت النفس الي انا بتنفسه كنت الضحكة الصافيه الي بتطلع من قلبي,0
بدوية منقبة ممحونة تنتاج بالسيارة شفشفه توب شيميل دياثه اغتصاب ابريل 1917 صباحا,1
هاهاها انا واقعي يا اختااه,1
حرفيا ما ابي اوصل بيتنا من الجو الحلو,1
اي مره ومركز علي ادق التفاصيل وشغله كله متعوب عليه ،وما يسلك اي كلام لا ينشف ريقك لين تضبطين الرسمه عدل,1
الوو بعتزل قيامة ارطغرل وماراح اتابعه لما عرفت ان ذي تتابعه,0
ماشاء الله تبارك الله انا ودي بس الظاهر ماعندي دم كل مايصير عندي تحليل يتعبون علي مايطلعون دم واخر شي,0
اللهم فرجا قريبا يا رب,0
حرم الله سبحانه وتعالي الغناء والمعازف علي عباده بمكة، وهذا يدل علي عظم خطر الغناء واثره علي العباد، فقد انزل ال,1
طلعت حمار عليك لاني كنت امشي معاك,1
المظاهر مش كل حاجه ياما جزم نظيفة مخبية شربات مقطعة,0
م حنك حشارك ف النظافة خلاص,0
حكمة اليوم القوه ليست كل شي تخيل انك مثل التمساح قوي وصلب وشرس ومفترس واخر شيء تبيض,1
الله لايقوله لو سوتها سلوي وخطفة زوج شعاع وربي لاتصير كره كره كره,0
عسي الله ياخذ احبابكك,0
صورة مع التحية لاهل حايل فردا فرادا,0
امي هاقد مر عام علي رحيلك مر بلا طعم ، عام افتقدت فيه طعم الحياه ولذتها، رحمك الله يافقيدة قلبي وجمعنا ووياك بجنات النعيم,0
اتمني فوز العين اليوم ، وفي نفس الوقت مابا العين يفوز علشان ما نتاهل للاسيوية و نتفرغ لاعادة ترتيب الفريق الموسم الياي,0
ربي يعوضك علي كل هالصبر اللي صبرتيه والظلم اللي شفتيه من اهلك او من القوانين اللي ساعدت الظلمه علي هذا الشيء,0
لين الحين اعاني منها,0
تصبحون علي ما تتمنون من جبل القمر رخيوتظفار Oman Dhofar Rakhyut,1
افضل دعاية عندي دعاية شاي البنتليز وخصوصا شنبات الصعيدي لما تاشر للشاي في,1
مو مجبورين نصدق واحنا عارفين بانها كذبة بس ناخذها من باب ، وصل الكذاب لحد الباب حقيقة,1
اني بقالي ايام مدخلتش حمام,1
عندما نتالم من كلام اللذين نحبهم نصاب بالالم مرتين مرة من كلامهم واخري لاننا عاجزون عن الرد بنفس اسلوبهم اتو,0
شكوت لك امري اليك ي الله فانت معيني ع ما في قلبي وقله حيلتي فاعني ع كل ما لا اعرف ابوح به اليك وهو بداخلي فانت حس,0
اتقي الله فالسودان كفاك تلون و تمثيل، لقد كشفت حقيقتك دع السودانيين و بلادهم في خير بعيدا عنك،,0
مش معقول يااخي انت شيطان,0
كلام خطير جدا يجب علي ادارة الهلال التحقيق,0
تمنيت يرش المويا بوجههم بالاخير,1
و لعل بينك وبين جبر خاطرك صلاتك علي سيدنا النبي,1
تعليقا علي التعليق الذي علقه المعلق قبل تعليقي فاني اري بوضوح ان تعليقه قد تعلق بتعليقي مما ادي الي ت,0
يبارك فيك حبيبي ابودانه فوز يرقل مع زوران السبك,1
صباح الخيرات علي كل الاحبة اللهم اني اعوذ بك من فتنة النار وعذاب النار وفتنة القبر وعذاب القبر وشر فتنة الغني,1
الرق والعبودية انتهي منذ عقود مضت بالعالم لكنه لم ولن ينتهي بديار العرب الي يومناهذا ومنذ زمن عنتر ابن شداد عندما ك,0
وليش ماتكلمت عن السبب وليش ماتنكلم عن جرايم الحوثيين والا جماعتك ماتشوف اللي اوصلوكم له واحنا نشوف مساعدات واغاثه,0
ياسلام صح عليك واكثر لان الطواقي كانت سهله مباراتهم,1
جميعنا نرجو من الله العطاء ولكن اي عطاء؟ عطاء الدين ام الدنيا؟ وما الفرق بينهما؟,1
واو واو واو واو كفو خلاص حطموا الكل,1
ليت الزمان الي مضي يرجع شوي,0
اني احب كل الناس حتي اللي يكرهني مدري اذا فيه احد مثلي,1
نموذج لاختبار الاستماع listening test بصيغة وورد مع نموذج الاجابه متوافق مع الدليل الارشادي ملف الصو,1
لا تصدقوا الګلام الحلو والجميل خذو الحقيقة من افواه المواقف وانتهي,1
فكرة شعار الجديد كالاتي شجرة ريحان رسمت علي شكل قبة ، و اذا قلبت النموذج سيظهر م,1
تخيلي انها كتبت تويتتها بعد م نزل الامفي ب سبع دقايق,0
شامم ريحة اشي جاي بالطريق,0
قمة الطمانينه سيعوضك الله يوما بما تمنيت فابتسم,1
كلفني الي كلفك ياصحاب الشخصيات المستعاره,0
الجمهور لحظة تقدم الملك ترقب ، خوف ، هدف ، ففرحة، فبطولة باذن الله,1
وكل السعوديه بدو حتي الحاضره منهم من اصل بدوي انا قصدي انهم اصل سعودي البدوي فقط بعيد عن العنصريه,0
يحظكم امطار خير وبركه يارب,1
كل م ادخل الانستا واشوف بدر الخلف,1
الله ينعم في حالك,1
كل يوم ازاي منا كل يوم موجود برده احلي صباح بقي وابقي لاغيني ع التايم كده يا عطور,1
انتم دايما متميزون بعطايكم بوركت جهودكم,1
يارب وان ضعفت الاجسام فانت القوي ؛ وان عجز الاطباء فانت العظيم لا يعجزك شيء ، وان قل الدواء فمنك الشفاء ، الل,0
رح نام خل السهر للي تولع بك الحب مايرحم العاشق ولا ياوي,0
الحمدلله ع الفوز ونبي بالقادم روح وشخصيه وقتال للوصول لنهايي كاس زايد وباذن الله يحقق الهلال البطوله,1
الصحف المغربيةهاجمت حمد الله علي حركته القذرة والمسيية ، ورييس لجنة الانحطاط يقول عنها عادية تع,1
ليلي فوزي جداا كمان,0
اللهم انا نسالك صباحا يملا الاجساد عافية، والروح فرحا ، اللهم ارحنا من هموم الدنيا، و ارزقنا التوفيق في جميع امور,1
للاسف محلمتش الا بجون واحد بس,0
حبو حياتكم وعيشوها بنظافتها وطهارتها لا تخلون الشيطان يدمر لكم حياتكم السعيده,1
مينفعش نبعد عن مكان الذكريات لازم نمر علي مكان ذكرياتنا كل فتره مش عشان نزعل و نتضايق ولا عشان نحن لا عشان نعرف ان,1
شفتا ولمحت عيونا صدفة وشي متل الكذبةقلبي حنلا هي لي الزمن فرقني عنا ويلي بوقتا غنيتلا و قلتلا اسف حبيبتي,0
تحبوني انا و لا تحبون الدوام,1
حديثك معي ، اهتمامك بي ، مراعاتك لمشاعري ، استفزازك لي ،كلها اشياء تشعرني باني اتنفس,0
كاس العالم السعودية ضد اوكرانيا و لقمنا,1
فكرة سديدة ورايعة اسارة لمشاركة اصدقاينا ومساعدتهم علي اختيار الكتب الجيدة والممتعه بالن,0
ٱلفےرٱق وٱلبعد عمےره مٱ قتےل ٱنسےٱن هےو عٱمل زي شكه ٱلٱبےرة بن,0
دعاء ذا النون يصنع المعجزات لا اله الا انت سبحانك اني كنت من الظالمين,1
ركوب لحمير زاد ما يلوح فيه شي,1
بابي وامي انت يا خير الوري وصلاة ربي والسلام معطرا يا خاتم الرسل الكرام محمد بالوحي والقران كنت مطهرا,1
معلش اصبري شوية فاضل اخر اهانة,0
اجعلها اخر تغريدة سبحانك اللهم و بحمدك اشهد ان لا اله الا انت استغفرك واتوب اليك,1
افضل واحد من البريمرليغ,0
لك في عيوني شوق ينتظر لحظة لقي,1
خلصت الخوف ايام الستات,1
هو دراعك بيوجعك اوي ياض يامرسي؟,1
لاعب فاشل والله عشانه سحب بلاعب الشباب المباراه الي فاتت خلاص يحسب عمره واو,1
مش عارف اول ما قريت الخبر جه علي بالي تعبير عبيلوا واديلوا يا تري ليه كده هو انا هييست,0
وكمان خذي العيون مع الاذن,1
فاكس تحفيل ي اللي اخاف منه,1
من سنن الحبيب وضع اليد اليمني علي الخد عند النوم عن حفصة رضي الله عنها ان النبي ص,1
اصدقايي التماسيح حساب الرصد رفع لي فقط اسم فقط كملوا ثلاث شهور ويستحقون الزرقاء من اصل170 اسم في حفلة نهاية ال,1
ياستيوبد هي قالت خمسة فضحتي بينا,0
لحظة وصول اخطبوط العود وباستقباله عراب الفن,1
وانا اعرف ان لو اشرح مني لي باجر ماراح تفهمين ويبيلج مسافات طويله عشان توصلين لهذا الفهم,0
كانها تحاول انقاذ شيء بي عندما تبتسم اليان,1
والله م جرحتهم بس جرحووني والله سمعت لهم بس ما سمعوا لي والله اهتميت بهمم بس اهملووني شلت همهم فوق همي,0
الماء سر الحياة قال تعاليوجعلنا من الماء كل شيء حي الله يرزقني الفوز يارب,1
الصاحب اللي مايجي منه تقصير يبقي بعيني دوم راعي طويله ادمح له الزله واسوق المعاذير وارضيه وار,1
احين رجعت بعد مشاوير طويله شرايكم اذا عجبتكم عطوني فديتكم,1
اسمر عبر مثل القمر,1
معلش يسطا مخدتش بالي وثخه,1
ممكن التحليل ياخذ معايا من نص الي ساعه كامله اول شي انظر للخريطة واعرف طاقتها واعرف اذا التاريخ خطا او مغلوط مات,1
خذني من ارهاق الدنيا ولمني,1
اكيد انتا اصلك قرد لانو جسمك تطور بس محتفظ بعقلك لهلق,0
من ججد مدري هو حشيش ولا ثقة ع قولتك,1
اقف اجوب اطراف حديثك اتسايل ماسر تلك الفتنة الورافة التي تعطر حرفك ق,1
هه الله يديم النعمة,0
والله مواصل اقول يخسي النوم,1
اللهم امين وانتي كذلگ صبااحگ سعااده,1
كان في وحدة جنبي تمتحن فيزياء ومعها الة حاسبة بيانية وتكتب علي ورقة وتحل ومركزة الف وانا كنت اشوف اي جواب شكله احلي واختاره,0
قلبك ارق من ان يجرح ، اخف من ان يثقل بالحزن ، و اعز بكثير من ان يترك يوما لعناء الطريق,1
اللهم اذهب عني اي حزن بداخلي وارزقني افضل مما تمنيت واجعل لي الخير فيما تراه لي فرحمتك وسعت كل شي,1
سالت القدر ذات يوم كيف ستكون نهاية المطاف رد قايلا بقدر ايمانك بالله ستكون النهايات سعيدة,1
يالله تجيرني الاوسط يشبه واحدن اعرفه,0
خبرتي الصغنونة ف ال ECG ورتني فيه st depression ف حتت كتير MI,0
قد رحل عليٰ باب الحنين وقفت ارجو فوادي ان يعود ، فما اطاعا وكنت عذرته لما ع,0
واخيرا لقيت احد يحوشه نفس الشعور يقعد بوقت غبي,1
مبروك لجميع الابطال الفايزين من فريق دراج ،، ويستاهلون,1
اكييد بس والله ما ادري عنك,1
هذي اول الدلاخه اسمي فهد وين قريت فهودي,1
اه والله زمبقولك كدا,0
من البارحه وانا اصور,1
تعال زيح السكوت الي كتم صدري محتاج نسمة سوالف بيني وبينك ماعاد باقي من اجوبتي سوي مدري ولاعاد باق,1
محتاجه دعوه حلوه لخالي والنبي يارب يفك اسرك يااخالي ربنا ينتقم من اللي منه السبب,0
ي خالق السعاده ؛ اسعد قلوبناا ،ونور دروبناا ، واغفر ذنوبنا صباحوو,0
كويس احد انتبه له,1
غير صبح علينا باش نردوا عليك,0
وعلي سبيل الوجع مازلت اسمع اصواتهم رغم رحيلهم اللهم ارحم اموات المسلمين ٲ ۈې,1
ربع ساعة بالظبط وصفحته باي باي الهجوم بدا,0
اقرا عيوني واقترب قد ايش في عيوني ملام عود,0
حكاية في اغصان الزمان بدات وتمنيت الا تنتهي نثرت قلبي نهرا يسقي الورد الابيض املا يا زم,1
باختصار يريدون قمع الشعب ومنع المظاهرات في العاصمة,0
معاك يااهلي الخطيب سيد الكل,1
ليش قاعد تتنفس اجل ؟,0
ترشحي مين للموقف ده,1
ربنا يرزقنا بولاد الاصول الطيبين اللي منهونش عليهم و يكونوا سندنا ف اصعب الايام,1
شافت اخوها وهو باول لحظات انحرافه فصورته,1
امطري ي سحابه من امر واليك,1
سيستار خساره كبيره للكيبوب وربي شي يقهر انهم تفككوا الفرق المشهوره الحين ما تجي شي تحت سيستار ما يستاهلون الشهره,0
كاني اشتقتلك و خايف انسي شكلك بدي ارجع اشوفك و ابطل مشتاقلك,1
ربنا يشفيه يارب و يقومه بالسلامه و يخفف اللامه و الم المسلمين كلهم يارب ياارب اشفيههم يارب,0
المساله ماهي رسايل عن الشوق ولا اشتكي لفلان فرقا فلانه المساله قلب من الضيق مخنوق كنه يبي يطلع ويترك مكانه,0
خلينا ما نركز علي الفراغ ما شاء الله عليك كييف جمعت درجات,0
تاريخيا يتفوق علي الاهلي في مواجهات الدوري منذ انطلاقه مواجهات الدوري منذ الاحتراف مواجهات ال,0
الضمير شمعة في قلب كل انسان ان اشعلتها لربما ستتالم قليلا من حرارتها لكنها ست,0
ادعوا سرا لمن تحبون فان الحب دعاء لا تدرون ما يمر به احبابكم من ضيق او هم فلعل بدعاء في ظهر ا,1
لزيادة متابعينك ، ضيفني لايك رتويت ضيف كل من ضغط لايك ضيف كل من ضغط رتويت اضمن لك متابعين استغفر ال,1
مني انا وغزل يعني اول بنتين يسوون لايك لهم البوم,1
سالتك حبيبي لوين رايحين,0
اللهم عافني في بدني، اللهم عافني في سمعي، اللهم عافني في بصري، لا اله الا انت، اصبحنا واصبح الملك لله,0
صبباح الامطار والاجواء الجميلة,1
اخر شيء بيقولوا داوموا حتي ف طراد,0
في مكانها مثل امس,0
اللهم امين يا رب العالمين و يرحم ابوي الغالي,0
اشوه بغيت اعطيج بلووك,0
اقمنا اليوم حفلة للمرة المدري كم لعروسة العايلة، ربما شيء ايجابي لزيادة الخلطة والتوادد بس يا ربي هه شهيق,1
اسمعي الرويشد اغنية اسالك,1
بالعكس موجود اخر الليل كذا ، بس انتي ناايمة طبعا,1
كل الشكر للصديق الذي يثبت لي دايما انه يستحق كلمه صديق,1
سبحان من سخر رويتك لاسعادي، و غيابك عقابا لذنوبي,0
في رزق اسمه رزق الصحاب,1
اسرع تحويلل وصلني من الله يسعدها ويعوضها اضعافها وكل متفاعل له نصيب معها ما يضيع حق,1
مايوافي للبنت فالحب غير ابوها,0
ايش رايك في الهلال داعسك في الرياض وجده وانت ضفدع صغير,0
ياربي يا حبيبي سهل ايامي الجايه,1
لا طبعا المشكلة مافي الميزانية المشكلة انهم كلهم كلاب كيزان معقولة حنستني جها,0
هه وين الروح الرياضية,1
واجبر الهي كل نفس ترتجي فرجا وكانت بالاجابة موقنة,1
مين الي متكيه وبتاكل زق الاحد طبعا انا,1
مطرنا بفضل الله ورحمته,1
هيدي القدس يا بلا شرف,0
شنو الشي الي يعدل مزاجكم؟,0
بالنسبة للواد القبل يقلع ويبين اعضاية قدام المدرج كله عاادي كده ايه احساسك ايه يابن المفضوحة لا ومنشكح اوي,0
حساب هالطحلوبي اذا فاز الاهلي علي الهلال سوي نفسه يطقطق اذا انهزم الطحلبي حط حرته في قطر,0
رايعة تلك اللحظات في الصباح وانت تتامل امنيات مع يوم جديد مطمينا بحكمة الله وواثقا بقدرته,1
الله يبارك فيك حبيبي مهند,1
ايه وربي والمشكله اذا تحول يغث بحاجه انه اذا ضرب مايعطيك فرصه,0
الغلط في ده ولا المشط,0
اليوم البضين بيبان من اوله,0
هه ياكماري خليك متفاءله وعندك ثقه الي تقصدينه سيء للاعب اما الجمهور بالعكس,1
صباحكم يوم سعيد وغيث كريم,1
ياربي اسبوعين لطيفات خفيفات تمر مر سحاب ونقول خلصنا,1
رساله صباحيه لقلبك ،، اللهم اعد قلوبنا لاستقبال شهر رمضان,1
مشهد الالعاب النارية والاهرامات اكثر من رايع,1
ايوه انا هبقي ديزاينر وكريتيڤ زي الناس دي امتا بقا,0
علي الاقل خلي البيان يتزاع,0
اللهم استودعتك اطفالي في حضوري وفي لحظة غابة عيني عينهم يارب انهم من ودايعك ياربي احفظظهم بعينك اللي ماتنام,1
باتسر تقلبون عليه يالمشجعين الهلاليين المتعصبين انا حددت المتعصبين لا تش,1
في شخص لكم عليه ، قال الجو يشبهني وطار المطر ليتك راقد بس ما صحيت,0
تم الاستلام شكرا جزيلا مقتطفات الله يسعدك ويجزاك خير ويعوضك يارب شكرا الوز,1
جعل الوسم يسقي ثرا قبرك وجعل السحايب ما تعدا حدوده الله يرحمك ويغفرلك,1
فعلا والله ربنا يسعدك,1
ناس لهم باقصي ضميري محله ناس لهم كل الغلا واحترامي غاليين عندي و الغلا ما نمله,1
كذا حاله في تخصصي اكاونتج تخصص هيش كبره مسايل و تجي تحصلي درجات الي عليه و باقي حفظ و فاينل درجه,0
مازلت اقول واشدد ان الامر مدبر لثوره يقوم بها العاطلين ضد القياده لان كل مايحصل يزيد احتقان العاطلين الهدف اسقاط,1
صباح النور والجو الجميل,1
دام مواصله طوول الليل مختفيه وين كنتي وش كنتي تسووين,1
كيف وقعت في حبها خانتني تلك العضلة الصغيرة يسار صدري فاعلنت ولايها لها ؛فكان ماكان,0
كل امورك بيد الله اطمين,1
صباح الخير لمن صافح الصباح حبا ولمن سلك طريق التفاول والرضي دربا تشرق شمس الصباح فتشرق معها قلوبنا بالا,1
سيف موه الوازي كذاك خذهن وتوكل من طيب نية,1
يبشا نجيب سكاكين ومدافع ونروح نفتحه,1
مره مع ان ذحين الكل قام يسوي ستريم الله ياخذهم,0
عايزه اجيب عربيه انزل الف بيها كل يوم الصبح بدري و الدنيا رايقه كدا,0
اسال الله العلي القدير ان يجعل يومكم يوم الامنين وينور قلوبكم بالايمان والرضي والعفو عن ما مضي والا يسلط عليكم ح,1
مافهمت السالفه لكن باين الموضوع كايد,0
هذا عنوان رواية او مطلع اغنية راح اكمل عليها بيتين يايمة قومي طلي شوفي البحر محتاس وانت حايسة في المطب,0
اسم الله شو مضحية ، اكتر من هيك تضحية ما عمري شفت,0
انت كذا يا الشمري رد في الصميم,1
الله لا يقوله شي يخوف متي علشان اخذ اجازه,0
اللهم فرج هم ابي يارب انظر الي قلبه واقض حوايجه,0
لا لا لا نحتاج المال كي نزداد جمال امزح امزح,1
بين فترة و اخري عليك اعادة تنظيف حياتك,0
الاصيل ان قال للعهد احتما وان تقدم ما يجي فيه انهزام,1
الحمدلله في الكسر وفي الجبر الحمدلله في الضيق وفي الاتساع الحمدلله في الكدر وفي الفرج الحمدلله حمدا تستط,1
انا نصرويه واعشق النصر بس الاتحاد هو للي راح يفوز,0
مادامت اذكارك تتلي فلا تخشي شييا,1
فاتتني بارتي تايم وبلايت كولل,0
صباح نقي، ويوم جميل اللهم ادم علينا نعمك واسعد قلوبنا,1
نلحق ع المطر لو راح,0
فيني خليط اشواق ب اشواق ب اشواق واصل معك من كثرت الشوق حدي ودي المك و احضنك حضنت عناق ياشيب عيني كل ماقلت ودي,1
حسبي الله عليهم ليش شنو السبب خافوا من حوبتهم ترا الكويت سباقه للخير لا تجون ع الضعيف,0
انتا مش انتا وانت جوعان,1
في منهم لولا العيب بكل تويته انزللهم هالفيديو,0
كل سنه وانت طيب يا حراق,1
في ذمتك في غيابك منت فاقدني ما اشتقت لايامنا واحلي ليالينا ؟ احلي ليالينا,0
الله يرحمك حبيبي بقد شوقي لك,0
متحسبوهاش ربنا حساباته احلي,1
ماذا سرقت منڪك الحياة اختصرها بڪلمه واحده ؟؟,0
جايبلي سلام عصفور الجناين,1
صلوا علي الهادي البشير وسلموا كي توجروا يوم الجزاء وتغنموا هو رحمة للعالمين وقدوة وله الشفاعة,1
بعد سنوات بهوية جديدة,1
اللمبه متحرقه وماني قادره اطلع السلم واغيره اخاف من المرتفعات ابغي اكسر الخوف ماني قادره جالسه ع نور الشمس,0
ميسي سنتين او ثلاث و يعتزل,0
اللہم اگتب لنا رضاگ ۆرحمتگ ۆمغفرتگ ۆجنتگ صباح النور,1
حرف شق عنان السماء وعانق الجمال حرف ممزوج بالذهب احترام وذوق وروعه وابداع الرقي والتميز,1
عايز تلعب pubg ؟؟ بس الموبيل مش مساعدك خالص ولا يهمك دلوقتي هتلعب بمنتهي السهوله من غير بقي ما موبيلك يسخن و اي,0
قد اعظم الله علي عباده المنة بما دفع عنهم كيد الشيطان وفنه اذ جعل الصوم حصنا لاوليايه وجنة وف,1
00 تم تجديد رصيد الاعضاء لكل عضو 3 تغريدات باليوم,1
سانكوا كانت تناديني بودو,0
اكثر خمسه امور موجعه انك تتعود علي شخص ويتغير فجاه ان تحب انسان مستحيل تشوفه يتكون لك خيال لشخص ميت تحب,1
ان شاء الله اسعد عمر قلي,1
تجد حنان وام حنان وكل حريم الكوكب,1
الحمد لله الذي عافاني في جسدي و رد علي روحي و اذن لي ب ذكره اللھم اجعلنا من اهل النفوس الطاهر,1
يا عبد الرحمن ما كان تكتب كده حسستني انو الاعتصام خلاص خلص يلا تجمع المهنيين ما فكه الاعتصام لسع فالناس بط,0
اللهم صل وسلم وبارك علي نبينا وحبيبنا محمد وعلي اله وصحبه اجمعين,1
الوغد اللي ب الفيديو ابوه ب الحد الجنوبي سمع سوت ابوه وقام يبتسي,0
والرقم الاخير مدري كم,0
دي انا كمان اسبوع,1
قالت ياريت تفهم ان الدنيا مش مستهله كل الكبرياء والبعد دا وانها بس مستهله ان نعيشها مع بعض,1
نظرتها ماتطمن احس بتنط علي وبكلبش فيني,0
الفساد الذي عشعش في صدور الكثير من المفسدين والمتلونين الذين امتصوا خيرات الشعب,1
ابريل لعل رمضان ياتي فيزيل هموما اثقلت علي ارواحنا شهور اللهم بلغنا رمضان,1
وافي مع الوافي بكل المطاليب علي النقاء والطيب حبلك تمده انت اللي يعرف المواجيب والمحزم ال,1
شركاء الخير علي بركة الله نطلق ساهموا وتذكروا ان خلف هذا التحدي ايتام ينتظرون عطايكم وبذلكم,1
بسم الله الرحمن الرحيم لقران الكريم يتك الثالثة حين تختنق من دخان الحياة و ،,1
المجلدان و من مانجا Hunter x Hunter يحتلان المركزين السابع و الثامن في قايمة اكثر المجلدات مبيعا لعام,1
وليتني لم اتعرف علا البعض لان اعطيتهم حب ما يشوفه الف بشر وه,0
اعتقد ان الكل وصل لمرحله الاستغناء الكل وصل للنضج اللي يخليك تعرف متي تكمل ومتي تنسحب ومادون ذلك يعتبر حماقه,1
ٱ نا تك تك,1
ابداع صراحه كان زين رطب خنيزي علي هذا الجو الطيب,1
همسة محب والله ان الانسان اذا جلس مع نفسه، واخذ يتذكر خطاياه، ادرك انها كافية ان توبق مستقبله الا,1
سنظل نوجل الكثير الكثير من الكلمات للاوان المناسب ذلك الاوان الذي لن ياتي ابدا,0
اللهم بارك ؛ مبروك مبروك,1
الف مبرووك لك هلالي والحمدلله والقادم اجمل ان شاءالله,1
تزعلني وتراضيهم ، تبكيني وتواسيهم حبيبي العادل الظالم,1
ولا مسلسل رمضان شهر عبادة وقرب من الله لا شهر مسلسلات ودراما وضياع وقت اذا اقبل رمضان فتح,0
فاذر سولت رجعولنا بعد غيبه قصيرة ، بشكل احلي كل التوفيق لهم كانت قهوة الجمعه من عندهم كورتادو لذي,1
انت مدان كونك مسلما اي تهمة اشرف من ذلك ؟ حسبي الله ونعم الوكيل,0
اذكار الصباح صباح الخير للجميع فمع بدايات الصباح ، لاشيء اجمل من غسل وجه الحزن بالا,1
تلاوة خاشعة ل الشيخ محمد صديق المنشاوي رحمه الله ان اول بيت وضع للناس للذي ببكة مب,1
التي تهديها لاحدهم ، ستجوب الطرقات ، ثم تعود لقلبك يوما ما,1
